BLR,BELARUS,2005,2005,Eastern Europe,Europe,Northern America and Europe,Eastern Europe and Central Asia,EURO,Upper Middle Income,Europe & Central Asia,,,02824,3031,0.6,2.2,9.7,4.5,1.3,,Ministry of Statistics and Analysis (MSA) of the Republic of Belarus and Research Institute of Statistics of the MSA of the Republic of Belarus.,"Belarus multiple indicator cluster survey 2005, final report. Minsk, Republic of Belarus: Ministry of Statistics and Analysis [Belarus] and Research Institute of Statistics of the MSA [Belarus], 2007 (and additional analysis).",448.326
BLZ,BELIZE,1992,1992,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Small island developing States (SIDS),01341,8516,,,,,5.4,Converted estimate,Ministry of Health.,"Assessment of the food, nutrition and health situation of Belize. INCAP Publication DC1/002. Kingston: Institute of Nutrition of Central America and Panama, 1992 (and additional analysis).",30.405
BLZ,BELIZE,2006,2006,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Small island developing States (SIDS),02881,722,0.9,1.9,13.7,22.2,4.9,,Statistical Institute of Belize (SIB) and UNICEF.,"Multiple indicator cluster survey Belize, 2006. UNICEF, www.childinfo.org/mics3_surveys.html, accessed 7 January 2009 (and additional analysis).",37.928
BLZ,BELIZE,2011,2011,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Small island developing States (SIDS),03154,1809,1.2,3.3,7.9,19.3,6.2,,Statistical Institute of Belize (SIB) and UNICEF.,"Belize multiple indicator cluster survey 2011 (MICS). Belize city, Belize: SIB and UNICEF, 2012 (and additional analysis).",37.53
BLZ,BELIZE,2015-16,2015,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Small island developing States (SIDS),03299,,0.5,1.8,7.3,15,4.6,(pending reanalysis),"Statistical Institute of Belize, Government of Belize, and UNICEF","Belize Multiple Indicator Cluster Survey 2015: Key Findings. Belmopan, Belize., 2016",39.454
BEN,BENIN,1996,1996,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03300,2601,4.6,12.3,2.4,39.1,26.2,Age-adjusted;,"Kodjogbé N, Mboup G, Tossou J, de Souza L, Gandaho T, Guédémé A et al.","Enquête démographique et de santé 1996. Demographic and Health Surveys. Ministère du Plan, de la Restructuration Economique et de la Promotion de l'Emploi. Cotonou, Benin, 1997 (and additional analysis).",1107.596
BEN,BENIN,2001,2001,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02357,4947,3.1,9,3,39.1,21.5,,Institut National de la Statistique et de l'Analyse Economique (INSAE) et ORC Macro.,"Enquête démographique et de santé au Bénin 2001. Demographic and Health Surveys. Calverton, Maryland, USA: Institut National de la Statistique et de l'Analyse Economique et ORC Macro, 2002 (and additional analysis).",1252.444
BEN,BENIN,2006,2006,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02886,14628,3.1,8.4,11.4,44.7,20.2,,Institut National de la Statistique et de l'Analyse Économique (INSAE) [Bénin] et Macro International Inc.,"Enquête démographique et de santé (EDSB-III) - Bénin 2006. Demographic and Health Surveys. Calverton, Maryland, USA : Institut National de la Statistique et de l'Analyse Économique et Macro International Inc., 2007 (and additional analysis).",1413.734
BEN,BENIN,2014,2014,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03262,,0.9,4.5,1.7,34,18,(pending reanalysis),Institut National de la Statistique et de l'Analyse Economique (INSAE).,"Enquête par grappes a indicateurs multiples (MICS) 2014, Résultats clés. Cotonou, Benin: INSAE, 2015.",1704.411
BTN,BHUTAN,1986-88,1987,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Lower Middle Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),00374,3273,,5.2,3.5,60.9,34,Converted estimates,Bhutan Directorate of Health Services,Bhutan Directorate of Health Services. Report on the national nutrition survey. Bhutan; December 1989.,86.918
BTN,BHUTAN,1999,1999,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Lower Middle Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02015,2996,0.8,2.5,3.9,47.7,14.1,,Ministry of Health and Education.,"National anthropometric survey of under five children in Bhutan. Division of Health Services. Thimpu, Bhutan, 1999 (and additional analysis).",78.022
BTN,BHUTAN,2008,2008,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Lower Middle Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02967,2162,1.4,4.7,4.4,34.9,10.4,,"Zangmo U, de Onis M, Dorji T.",The nutritional status of children in Bhutan: results from the national nutrition survey of 2008 and trends over time. BMC Pediatrics 2012;12:151.,73.359
BTN,BHUTAN,2010,2010,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Lower Middle Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),03077,6138,2,5.9,7.6,33.6,12.8,,National Statistics Bureau (NSB).,"Bhutan multiple indicator cluster survey (BMIS) 2010. Thimphu, Bhutan: NSB, May 2011 (and additional analysis).",73.48
BOL,BOLIVIA (PLURINATIONAL STATE OF),1988,1988,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),01263,151481,,,,,9.8,SVEN; converted estimate,Ministerio de Planeamiento y Coordinacion.,"Situacion alimentaria y nutricional de Bolivia 1992. La Paz: Instituto Nacional de Alimentacion y Nutricion, 1992 (and additional analysis).",1027.01
BOL,BOLIVIA (PLURINATIONAL STATE OF),1989,1989,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),00232,2563,0.5,1.5,7.4,44,7.8,Age-adjusted;,Ministerio de Planeamiento y Coordinacion.,"Encuesta nacional de demografia y salud 1989. Demographic and Health Surveys. La Paz, Bolivia, 1990 (and additional analysis).",1035.329
BOL,BOLIVIA (PLURINATIONAL STATE OF),1990,1990,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),01263,490699,,,,,9.7,SVEN; converted estimate,Ministerio de Planeamiento y Coordinacion.,"Situacion alimentaria y nutricional de Bolivia 1992. La Paz: Instituto Nacional de Alimentacion y Nutricion, 1992 (and additional analysis).",1045.257
BOL,BOLIVIA (PLURINATIONAL STATE OF),1991,1991,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),01263,536952,,,,,10.2,SVEN; converted estimate,Ministerio de Planeamiento y Coordinacion.,"Situacion alimentaria y nutricional de Bolivia 1992. La Paz: Instituto Nacional de Alimentacion y Nutricion, 1992 (and additional analysis).",1057.088
BOL,BOLIVIA (PLURINATIONAL STATE OF),1992,1992,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),01546,666872,,,,,10.5,SVEN; converted estimate,Ministerio de Desarrollo Humano.,"Bolivia: mapa de la desnutricion 1990-1992. La Paz, Bolivia, 1994 (and additional analysis).",1068.007
BOL,BOLIVIA (PLURINATIONAL STATE OF),1993-94,1994,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),01359,2730,1.2,3.6,6.7,37.1,11,Age-adjusted;,Ministerio de Desarrollo Sostenible y Medio Ambiente.,"Encuesta nacional de demografia y salud 1994. Demographic and Health Surveys. La Paz, Bolivia, 1994 (and additional analysis).",1089.666
BOL,BOLIVIA (PLURINATIONAL STATE OF),1998,1998,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),01911,6005,0.7,1.6,10.7,33.1,5.9,,Ministerio de Haciendo and Instituto Nacional de Estadistica.,"Encuesta nacional de demografia y salud 1998. Demographic and Health Surveys. La Paz, Bolivia, 1998 (and additional analysis).",1141.989
BOL,BOLIVIA (PLURINATIONAL STATE OF),2003-04,2003,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),02666,9982,0.6,1.7,9.2,32.5,5.9,,"Gutiérrez Sardan M, Hernando Ochoa L, Castillo Guerra W.","Encuesta nacional de demografia y salud (ENDSA) 2003. Demographic and Health Surveys. La Paz, Bolivia: Instituto Nacional de Estadistica, Ministerio de Salud y Deportes, Programa Measure DHS+/ORC Macro, 2004 (and additional analysis).",1180.765
BOL,BOLIVIA (PLURINATIONAL STATE OF),2008,2008,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),02948,8527,0.5,1.4,8.7,27.2,4.5,,"Ministerio de Salud y Deportes (MSD), Programa Reforma de Salud (PRS), Instituto Nacional de Estadística (INE) y Macro International.","Encuesta nacional de demografía y salud ENDSA 2008. Demographic and Health Surveys. La Paz, Bolivia: MSD, PRS, INE y Macro International, 2009 (and additional analysis).",1188.421
BOL,BOLIVIA (PLURINATIONAL STATE OF),2012,2012,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),03300,10887,0.5,1.6,,18.1,3.6,(pending reanalysis),"Ministerio de Salud, Unidad de Análisis de Políticas Sociales y Económicas (UDAPE).",Encuesta de Evaluación de Salud y Nutrición 2012: Informe de Resultados,1189.367
BOL,BOLIVIA (PLURINATIONAL STATE OF),2016,2016,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),03327,5250,0.9,2,10.1,16.1,3.4,,National Institute of Statistics (Bolivia),Bolivia Encuesta de Demografia y Salud - EDSA 2016: Indicadores Priorizados (and additional analysis),1188.5
BIH,BOSNIA AND HERZEGOVINA,2000,2000,Southern Europe,Europe,Northern America and Europe,Eastern Europe and Central Asia,EURO,Upper Middle Income,Europe & Central Asia,,,02362,2598,3.5,7.4,16.3,12.1,4.2,,"State of Bosnia and Herzegovina - Agency for Statistics, Federation of Bosnia and Herzegovina, Republika Srpska, Organisation for Security and Co-operation in Europe, UNICEF","Household survey of women and children: Bosnia and Herzegovina 2000 (B&H MICS 2000): Draft final report, May 29, 2002. Sarajevo, Bosnia and Herzegovina: UNICEF, 2002 (and additional analysis).",235.649
BIH,BOSNIA AND HERZEGOVINA,2006,2006,Southern Europe,Europe,Northern America and Europe,Eastern Europe and Central Asia,EURO,Upper Middle Income,Europe & Central Asia,,,02826,3165,1.5,4,25.6,11.8,1.6,,"Jokic I, Lolic A, Fahrudin M, Niksic D, Pilav A, Prodanovic N et al.","Bosnia and Herzegovina multiple indicator cluster survey 2006. Sarajevo, Bosnia and Herzegovina: UNICEF, 2007 (and additional analysis).",165.667
BIH,BOSNIA AND HERZEGOVINA,2011-12,2012,Southern Europe,Europe,Northern America and Europe,Eastern Europe and Central Asia,EURO,Upper Middle Income,Europe & Central Asia,,,03158,2201,1.6,2.3,17.4,8.9,1.5,,"Agency for Statistics [Bosnia and Herzegovina], the Federal Ministry of Health, the Ministry of Health and Social Welfare [Republic of Srpska], and","Institute for Public Health [Federation of Bosnia and Herzegovina]. Bosnia and Herzegovina multiple indicator cluster survey (MICS) 2011-2012. Final report. Sarajevo, Federation of Bosnia and Herzegovina: UNICEF, 2013 (and additional analysis).",179.641
BWA,BOTSWANA,1996,1996,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,Landlocked developing countries (LLDCs),02018,,,13.2,,35.1,15.1,Converted estimates,Central Statistics Office,"The 1996 Botswana family health survey III. Gaborone: Central Statistics Office, 1999 (and additional analysis).",222.23
BWA,BOTSWANA,2000,2000,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,Landlocked developing countries (LLDCs),02353,2880,2.7,6,10.4,29.1,10.7,,"Charumbira, Republic of Botwana, Central Statistic Office (CSO), UNICEF","Multiple indicator survey (MIS) 2000. Full report. Gaborone, Botswana, 2001 (and additional analysis).",220.976
BWA,BOTSWANA,2007-08,2007,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,Landlocked developing countries (LLDCs),03092,2623,3.2,7.2,11.2,31.4,11.2,,Central Statistics Office (CSO) and UNICEF.,"2007 Botswana family health survey IV report. Gaborone, Botswana: CSO, 2009 (and additional analysis by UNICEF).",221.702
BRA,BRAZIL,1989,1989,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,00234,7276,,,,19.4,5.3,,"Monteiro CA, Benicio MH, Gouveia NC.","Growth and nutritional status of the Brazilian children: findings from the 1989 National Health and Nutrition Survey. Country Studies on Nutritional Anthropometry NUT/ANTREF/1/91. Geneva: World Health Organization, 1991 (and additional analysis).",18121.635
BRA,BRAZIL,1996,1996,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,01680,4145,1,2.8,6.6,13.5,4.5,,Sociedade Civil Bem-Estar Familiar no Brasil (BEMFAM) e MACRO International Inc.,"Pesquisa nacional sobre demografia e saude 1996. Demographic and Health Surveys. Rio de Janeiro, Brasil: Litografia Tucano Ltda., 1997 (and additional analysis).",17560.196
BRA,BRAZIL,2002-03,2002,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02779,17107,,,,,3.7,,"Laboratório de Avaliaçao Nutricional de Populaçoes, Universidade de Sao Paulo (LANPOP-USP).","Pesquisa de orçamentos familiares (POF - 2002-03). Rio de Janeiro, Brazil, 2007 (http://www.ibge.gov.br/home/estatistica/populacao/condicaodevida/pof/2003medidas/default.shtm).",17389.623
BRA,BRAZIL,2006-07,2007,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02870,4415,0.4,1.6,7.3,7.1,2.2,,Centro Brasileiro de Análise e Planejamento [CEBRAP].,"Pesquisa nacional de demografia e saúde da criança e da mulher - PNDS 2006. Relatório da pesquisa. Sao Paulo: CEBRAP, 2008 (http://bvsms.saude.gov.br/bvs/pnds/index.php and additional analysis).",15733.44
